분류,대분류,중분류,소분류,기존코드,신규코드,음식명,코드,중복확인,영양성분분석코드,분석명,학습폴더명,1
B,조림류,어패류,35,B110135,B1101035,병어조림,B1101035,정상,,,,
B,조림류,어패류,36,B110136,B1101036,북어조림,B1101036,정상,,,,
B,조림류,기타,29,B110329,B1103029,브로콜리조림,B1103029,정상,,,,
B,조림류,어패류,37,B110137,B1101037,삼치데리야끼조림,B1101037,정상,,,,
B,조림류,어패류,38,B110138,B1101038,삼치시래기조림,B1101038,정상,,,,
B,조림류,어패류,39,B110139,B1101039,삼치엿장조림,B1101039,정상,,,,
B,조림류,어패류,40,B110140,B1101040,삼치조림,B1101040,정상,,,,
B,조림류,기타,30,B110330,B1103030,새송이버섯장조림,B1103030,정상,,,,
B,조림류,어패류,41,B110141,B1101041,생선조림,B1101041,정상,,,,
B,조림류,어패류,42,B110142,B1101042,서대조림,B1101042,정상,,,,
B,조림류,어패류,43,B110143,B1101043,소라조림,B1101043,정상,,,,
B,조림류,육류,38,B110238,B1102038,쇠고기메추리알장조림,B1102038,정상,,,,
B,조림류,육류,39,B110239,B1102039,쇠고기연근조림,B1102039,정상,,,,
B,조림류,육류,41,B110241,B1102041,쇠고기장조림,B1102041,정상,,,,
B,조림류,육류,40,B110240,B1102040,오향장육,B1102040,정상,,,,
B,조림류,육류,42,B110242,B1102042,족발,B1102042,정상,,,,
B,조림류,기타,31,B110331,B1103031,시래기된장지짐,B1103031,정상,,,,
B,조림류,기타,32,B110332,B1103032,알감자조림,B1103032,정상,,,,
B,조림류,어패류,44,B110144,B1101044,양미리조림,B1101044,정상,,,,
B,조림류,어패류,45,B110145,B1101045,양태조림,B1101045,정상,,,,
B,조림류,어패류,46,B110146,B1101046,어묵곤약조림,B1101046,정상,,,,
B,조림류,어패류,47,B110147,B1101047,어묵조림,B1101047,정상,,,,
B,조림류,어패류,48,B110148,B1101048,어묵팽이버섯조림,B1101048,정상,,,,
B,조림류,기타,33,B110333,B1103033,연근땅콩조림,B1103033,정상,,,,
B,조림류,기타,34,B110334,B1103034,연근조림,B1103034,정상,,,,
B,조림류,어패류,49,B110149,B1101049,연어조림,B1101049,정상,,,,
B,조림류,어패류,50,B110150,B1101050,오징어조림,B1101050,정상,,,,
B,튀김류,육류튀김,01,B120201,B1202001,간장양념치킨,B1202001,정상,,,,
B,조림류,어패류,51,B110151,B1101051,우럭조림,B1101051,정상,,,,
B,조림류,기타,35,B110335,B1103035,우엉연근조림,B1103035,정상,,,,
B,조림류,기타,36,B110336,B1103036,우엉조림,B1103036,정상,113012,우엉조림,,
B,조림류,어패류,52,B110152,B1101052,우엉진미채조림,B1101052,정상,,,,
B,조림류,어패류,53,B110153,B1101053,임연수조림,B1101053,정상,,,,
B,조림류,어패류,54,B110154,B1101054,자리돔조림,B1101054,정상,,,,
B,조림류,어패류,55,B110155,B1101055,자반고등어김치조림,B1101055,정상,,,,
B,조림류,어패류,56,B110156,B1101056,잔멸치감자조림,B1101056,정상,,,,
B,조림류,어패류,57,B110157,B1101057,잔멸치마늘쫑조림,B1101057,정상,,,,
B,조림류,어패류,58,B110158,B1101058,잔멸치아몬드조림,B1101058,정상,,,,
B,조림류,어패류,59,B110159,B1101059,장어조림,B1101059,정상,,,,
B,조림류,어패류,60,B110160,B1101060,전복조림,B1101060,정상,,,,
B,조림류,어패류,61,B110161,B1101061,조기조림,B1101061,정상,,,,
B,튀김류,육류튀김,02,B120202,B1202002,"간장양념치킨,가슴살",B1202002,정상,,,,
B,조림류,어패류,62,B110162,B1101062,쥐포땅콩조림,B1101062,정상,,,,
B,조림류,어패류,63,B110163,B1101063,쥐포조림,B1101063,정상,,,,
B,조림류,어패류,64,B110164,B1101064,참게조림,B1101064,정상,,,,
B,조림류,어패류,65,B110165,B1101065,참치조림,B1101065,정상,,,,
B,조림류,어패류,66,B110166,B1101066,청어조림,B1101066,정상,,,,
B,조림류,어패류,67,B110167,B1101067,코다리조림,B1101067,정상,306628,코다리조림,코다리조림,
B,조림류,기타,37,B110337,B1103037,표고버섯대추조림,B1103037,정상,,,,
B,조림류,기타,38,B110338,B1103038,표고버섯조림,B1103038,정상,,,,
B,조림류,기타,39,B110339,B1103039,풋고추조림,B1103039,정상,,,,
B,조림류,기타,40,B110340,B1103040,호박조림,B1103040,정상,,,,
B,조림류,어패류,68,B110168,B1101068,황새기무조림,B1101068,정상,,,,
B,조림류,어패류,69,B110169,B1101069,황태조림,B1101069,정상,,,,
B,튀김류,어패류튀김,01,B120101,B1201001,가자미튀김,B1201001,정상,,,,
B,튀김류,채소류튀김,01,B120301,B1203001,가지튀김,B1203001,정상,,,,
B,튀김류,육류튀김,03,B120203,B1202003,"간장양념치킨,날개",B1202003,정상,,,,
B,튀김류,육류튀김,04,B120204,B1202004,"간장양념치킨,다리",B1202004,정상,,,,
B,튀김류,육류튀김,05,B120205,B1202005,"간장양념치킨,몸통",B1202005,정상,,,,
B,튀김류,육류튀김,06,B120206,B1202006,고구마돈가스,B1202006,정상,,,,
B,튀김류,육류튀김,07,B120207,B1202007,고구마치즈돈가스,B1202007,정상,,,,
B,튀김류,어패류튀김,02,B120102,B1201002,갈치튀김,B1201002,정상,,,,
B,튀김류,채소류튀김,02,B120302,B1203002,감자칩,B1203002,정상,,,,
B,튀김류,채소류튀김,03,B120303,B1203003,감자튀김,B1203003,정상,,,,
B,튀김류,육류튀김,08,B120208,B1202008,과일탕수육,B1202008,정상,,,,
B,튀김류,채소류튀김,04,B120304,B1203004,고구마맛탕,B1203004,정상,124004,맛탕,,
B,튀김류,육류튀김,53,B120253,B1202053,규카츠,B1202053,정상,,,,
B,튀김류,채소류튀김,05,B120305,B1203005,고구마튀김,B1203005,정상,,,,
B,튀김류,어패류튀김,03,B120103,B1201003,고등어카레튀김,B1201003,정상,,,,
B,튀김류,어패류튀김,04,B120104,B1201004,고등어튀김,B1201004,정상,,,,
B,튀김류,채소류튀김,29,B120329,B1203029,고추부각,B1203029,정상,,,,
B,튀김류,채소류튀김,06,B120306,B1203006,고추튀김,B1203006,정상,,,,
B,튀김류,육류튀김,09,B120209,B1202009,깐풍기,B1202009,정상,,,,
B,튀김류,육류튀김,10,B120210,B1202010,꿔바로우,B1202010,정상,,,,
B,튀김류,기타튀김류,01,B120401,B1204001,김말이튀김,B1204001,정상,308000,김말이튀김,김말이,신규음식리스트 김말이 포함
B,튀김류,기타튀김류,02,B120402,B1204002,김밥튀김,B1204002,정상,,,,
B,튀김류,기타튀김류,03,B120403,B1204003,김부각,B1204003,정상,307710,김부각,김부각,
B,튀김류,어패류튀김,05,B120105,B1201005,깐쇼새우,B1201005,정상,,,,
B,튀김류,육류튀김,11,B120211,B1202011,닭강정,B1202011,정상,,,,
B,튀김류,어패류튀김,06,B120106,B1201006,깐풍새우,B1201006,정상,,,,
B,튀김류,채소류튀김,07,B120307,B1203007,깻잎튀김,B1203007,정상,,,,
B,튀김류,어패류튀김,07,B120107,B1201007,꽁치튀김,B1201007,정상,,,,
B,튀김류,육류튀김,12,B120212,B1202012,닭날개튀김,B1202012,정상,,,,
B,튀김류,기타튀김류,04,B120404,B1204004,다시마튀각,B1204004,정상,,,,
B,튀김류,채소류튀김,08,B120308,B1203008,단호박튀김,B1203008,정상,,,,
B,튀김류,육류튀김,13,B120213,B1202013,닭똥집튀김,B1202013,정상,,,,
B,튀김류,육류튀김,14,B120214,B1202014,닭안심까스,B1202014,정상,,,,
B,튀김류,육류튀김,15,B120215,B1202015,돈가스,B1202015,정상,,,,
B,튀김류,육류튀김,16,B120216,B1202016,돼지고기강정,B1202016,정상,,,,
B,튀김류,육류튀김,17,B120217,B1202017,라조기,B1202017,정상,,,,
B,튀김류,육류튀김,18,B120218,B1202018,미니돈가스,B1202018,정상,,,,
B,튀김류,기타튀김류,05,B120405,B1204005,두부강정,B1204005,정상,,,,
B,튀김류,기타튀김류,06,B120406,B1204006,두부튀김,B1204006,정상,,,,
B,튀김류,기타튀김류,07,B120407,B1204007,떡강정,B1204007,정상,,,,
B,튀김류,기타튀김류,08,B120408,B1204008,떡꼬치,B1204008,정상,,,,
B,튀김류,육류튀김,19,B120219,B1202019,미트볼,B1202019,정상,,,,
B,튀김류,채소류튀김,09,B120309,B1203009,마튀김,B1203009,정상,,,,
B,튀김류,어패류튀김,34,B120134,B1201034,맛살튀김,B1201034,정상,,,,
B,튀김류,어패류튀김,35,B120135,B1201035,멘보샤,B1201035,정상,305660,멘보샤,,
B,튀김류,기타튀김류,09,B120409,B1204009,소떡소떡,B1204009,정상,,,,
B,튀김류,어패류튀김,08,B120108,B1201008,문어다리튀김,B1201008,정상,,,,
B,튀김류,어패류튀김,09,B120109,B1201009,미꾸라지튀김,B1201009,정상,,,,
B,튀김류,육류튀김,20,B120220,B1202020,사천탕수육,B1202020,정상,,,,
B,튀김류,육류튀김,21,B120221,B1202021,순살간장치킨,B1202021,정상,,,,
B,튀김류,채소류튀김,11,B120311,B1203011,버섯탕수육,B1203011,정상,,,,
B,튀김류,어패류튀김,10,B120110,B1201010,복어튀김,B1201010,정상,,,,
B,튀김류,기타튀김류,10,B120410,B1204010,순대떡강정,B1204010,정상,,,,
B,튀김류,어패류튀김,11,B120111,B1201011,북어강정,B1201011,정상,,,,
B,튀김류,채소류튀김,12,B120312,B1203012,브로콜리튀김,B1203012,정상,,,,
B,튀김류,어패류튀김,12,B120112,B1201012,빙어튀김,B1201012,정상,,,,
B,튀김류,육류튀김,22,B120222,B1202022,순살양념치킨,B1202022,정상,,,,
B,튀김류,어패류튀김,13,B120113,B1201013,삼치매운강정,B1201013,정상,,,,
B,튀김류,어패류튀김,14,B120114,B1201014,새우까스,B1201014,정상,,,,
B,튀김류,어패류튀김,15,B120115,B1201015,새우탕수육,B1201015,정상,,,,
B,튀김류,어패류튀김,16,B120116,B1201016,새우튀김,B1201016,정상,,,,
B,튀김류,어패류튀김,17,B120117,B1201017,생선까스,B1201017,정상,,,,
B,튀김류,어패류튀김,18,B120118,B1201018,생선커틀렛,B1201018,정상,,,,
B,튀김류,어패류튀김,19,B120119,B1201019,생선탕수,B1201019,정상,,,,
B,튀김류,어패류튀김,20,B120120,B1201020,생선튀김,B1201020,정상,,,,
B,튀김류,기타튀김류,11,B120411,B1204011,스프링롤,B1204011,정상,,,,
B,튀김류,기타튀김류,12,B120412,B1204012,춘권,B1204012,정상,,,,
B,튀김류,육류튀김,23,B120223,B1202023,순살치킨,B1202023,정상,,,,
B,튀김류,육류튀김,24,B120224,B1202024,순살파닭,B1202024,정상,,,,
B,튀김류,육류튀김,25,B120225,B1202025,순살허니버터치킨,B1202025,정상,,,고구마맛탕,
B,튀김류,육류튀김,55,B120255,B1202055,슈니첼,B1202055,정상,,,슈니첼,
B,튀김류,육류튀김,26,B120226,B1202026,양념닭강정,B1202026,정상,,,,
B,튀김류,육류튀김,27,B120227,B1202027,양념치킨,B1202027,정상,,,,
B,튀김류,기타튀김류,13,B120413,B1204013,치즈스틱,B1204013,정상,,,,
B,튀김류,채소류튀김,13,B120313,B1203013,쑥갓튀김,B1203013,정상,,,,
B,튀김류,어패류튀김,21,B120121,B1201021,아귀탕수육,B1201021,정상,,,,
B,튀김류,육류튀김,28,B120228,B1202028,"양념치킨,가슴살",B1202028,정상,,,,
B,튀김류,육류튀김,29,B120229,B1202029,"양념치킨,날개",B1202029,정상,,,,
B,튀김류,육류튀김,30,B120230,B1202030,"양념치킨,다리",B1202030,정상,,,,
B,튀김류,육류튀김,31,B120231,B1202031,"양념치킨,몸통",B1202031,정상,,,,
B,튀김류,육류튀김,32,B120232,B1202032,완자탕수육,B1202032,정상,,,,
B,튀김류,육류튀김,33,B120233,B1202033,왕돈가스,B1202033,정상,,,,
B,튀김류,채소류튀김,14,B120314,B1203014,양파튀김,B1203014,정상,,,,
B,튀김류,어패류튀김,22,B120122,B1201022,어묵튀김,B1201022,정상,121018,어묵튀김,,
B,튀김류,채소류튀김,15,B120315,B1203015,연근부각,B1203015,정상,,,,
B,튀김류,채소류튀김,16,B120316,B1203016,연근튀김,B1203016,정상,,,,
B,튀김류,채소류튀김,17,B120317,B1203017,오지치즈후라이,B1203017,정상,,,,
B,튀김류,어패류튀김,23,B120123,B1201023,오징어튀김,B1201023,정상,,,,
B,튀김류,육류튀김,34,B120234,B1202034,유린기,B1202034,정상,,,,
B,튀김류,육류튀김,35,B120235,B1202035,일식돈가스,B1202035,정상,122009,돈까스,일식돈가스,신규음식리스트 일식 돈가스(띄어쓰기)
B,튀김류,채소류튀김,18,B120318,B1203018,웨지감자,B1203018,정상,307294,웨지감자,웨지감자,
B,튀김류,육류튀김,36,B120236,B1202036,찹쌀탕수육,B1202036,정상,,,,
B,튀김류,채소류튀김,19,B120319,B1203019,인삼튀김,B1203019,정상,,,,
B,튀김류,육류튀김,37,B120237,B1202037,치즈닭강정,B1202037,정상,,,,
B,튀김류,어패류튀김,24,B120124,B1201024,임연수튀김,B1201024,정상,,,,
B,튀김류,어패류튀김,25,B120125,B1201025,잔멸치콩강정,B1201025,정상,,,,
B,튀김류,어패류튀김,26,B120126,B1201026,조기튀김,B1201026,정상,,,,
B,튀김류,어패류튀김,27,B120127,B1201027,쥐포튀김,B1201027,정상,,,,
B,튀김류,기타튀김류,14,B120414,B1204014,치즈핫도그,B1204014,정상,,,,
B,튀김류,육류튀김,38,B120238,B1202038,치즈돈가스,B1202038,정상,,,,
B,튀김류,채소류튀김,20,B120320,B1203020,채소튀김,B1203020,정상,,,,
B,튀김류,기타튀김류,15,B120415,B1204015,모듬튀김,B1204015,정상,,,,
B,튀김류,육류튀김,39,B120239,B1202039,치킨,B1202039,정상,,,,
B,튀김류,육류튀김,40,B120240,B1202040,치킨너겟,B1202040,정상,,,,
B,튀김류,기타튀김류,16,B120416,B1204016,부각,B1204016,정상,,,,
B,튀김류,기타튀김류,17,B120417,B1204017,짜조,B1204017,정상,305921,짜조,,
B,튀김류,기타튀김류,18,B120418,B1204018,치즈볼,B1204018,정상,,,,
B,튀김류,육류튀김,41,B120241,B1202041,치킨바,B1202041,정상,,,,
B,튀김류,육류튀김,42,B120242,B1202042,치킨커틀렛,B1202042,정상,,,,
B,튀김류,육류튀김,43,B120243,B1202043,치킨텐더,B1202043,정상,,,,
B,튀김류,육류튀김,44,B120244,B1202044,탕수육,B1202044,정상,122022,탕수육,,
B,튀김류,육류튀김,45,B120245,B1202045,통닭,B1202045,정상,,,,
B,튀김류,어패류튀김,28,B120128,B1201028,칠리새우,B1201028,정상,,,,
B,튀김류,어패류튀김,29,B120129,B1201029,코다리강정,B1201029,정상,,,,
B,튀김류,채소류튀김,21,B120321,B1203021,콩튀김,B1203021,정상,,,,
B,튀김류,어패류튀김,30,B120130,B1201030,크림새우,B1201030,정상,,,,
B,튀김류,육류튀김,46,B120246,B1202046,파닭,B1202046,정상,,,,
B,튀김류,육류튀김,47,B120247,B1202047,핫윙,B1202047,정상,,,,
B,튀김류,육류튀김,48,B120248,B1202048,허니버터치킨,B1202048,정상,,,,
B,튀김류,채소류튀김,22,B120322,B1203022,표고버섯탕수,B1203022,정상,,,,
B,튀김류,어패류튀김,31,B120131,B1201031,핫바,B1201031,정상,,,,
B,튀김류,육류튀김,49,B120249,B1202049,후라이드치킨,B1202049,정상,,,,
B,튀김류,채소류튀김,28,B120328,B1203028,해시브라운,B1203028,정상,,,,
B,튀김류,육류튀김,50,B120250,B1202050,"후라이드치킨,날개",B1202050,정상,,,,
B,튀김류,채소류튀김,23,B120323,B1203023,호박튀김,B1203023,정상,302812,호박튀김,호박튀김,신규음식리스트 호박 튀김(띄어쓰기)
B,튀김류,어패류튀김,32,B120132,B1201032,황태껍데기튀김,B1201032,정상,,,,
B,튀김류,채소류튀김,24,B120324,B1203024,회오리감자,B1203024,정상,,,,
B,튀김류,육류튀김,51,B120251,B1202051,"후라이드치킨,다리",B1202051,정상,,,,
B,튀김류,육류튀김,52,B120252,B1202052,"후라이드치킨,몸통",B1202052,정상,,,,
B,"장아찌, 절임류",절임류,18,B170218,B1702018,할라피뇨 피클,B1702018,정상,,,,
B,"장아찌, 절임류",절임류,19,B170219,B1702019,절임 배추,B1702019,정상,,,,
B,튀김류,채소류튀김,25,B120325,B1203025,후렌치후라이,B1203025,정상,,,,
B,"생채, 무침류",샐러드,74,B140774,B1407074,아보카도샐러드,B1407074,정상,,,,
B,"생채, 무침류",냉채,16,B140616,B1406016,연어아보카도말이,B1406016,정상,,,,
B,"생채, 무침류",샐러드,72,B140772,B1407072,콥샐러드,B1407072,정상,,,,
B,"장아찌, 절임류",절임류,20,B170220,B1702020,레몬 피클,B1702020,정상,,,,
B,"장아찌, 절임류",절임류,21,B170221,B1702021,붉은 양배추 절임,B1702021,정상,,,,
B,"장아찌, 절임류",장아찌,26,B170126,B1701026,버섯 장아찌,B1701026,정상,,,,
B,"장아찌, 절임류",절임류,22,B170222,B1702022,올리브 절임,B1702022,정상,291580,올리브피클,올리브절임,
B,"장아찌, 절임류",절임류,23,B170223,B1702023,딜(허브) 절임,B1702023,정상,,,,
B,"장류, 양념류",소스,25,B180225,B1802025,과카몰리,B1802025,정상,305958,과카몰리,과카몰리,
B,"장류, 양념류",소스,26,B180226,B1802026,사우전드아일랜드드레싱,B1802026,정상,,,,
A,"장류, 양념류",장류,20,A180120,A1801020,메주,A1801020,정상,,,,
B,"장류, 양념류",소스,21,B180221,B1802021,살사소스,B1802021,정상,,,,
B,"장류, 양념류",소스,23,B180223,B1802023,토마토파스타소스,B1802023,정상,,,,
A,"장류, 양념류","기타,양념류",21,A180321,A1803021,케첩,A1803021,정상,,,,
B,"장류, 양념류",소스,24,B180224,B1802024,홀스래디쉬소스,B1802024,정상,,,,
A,과일류,과일건류,01,A220201,A2202001,감말랭이,A2202001,정상,,,,
A,유제품류 및 빙과류,유제품,27,A190127,A1901027,까망베르치즈,A1901027,정상,,,,
A,유제품류 및 빙과류,유제품,28,A190128,A1901028,딸기라떼,A1901028,정상,,,,
A,유제품류 및 빙과류,유제품,29,A190129,A1901029,리코타치즈,A1901029,정상,,,,
A,음료 및 차류,음료류,26,A200426,A2004026,검은깨두유,A2004026,정상,,,,
A,음료 및 차류,커피류,22,A200122,A2001022,아포카토,A2001022,정상,,,,
A,음료 및 차류,음료류,24,A200424,A2004024,홍삼음료,A2004024,정상,,,,
A,주류,주류,01,A210101,A2101001,레드와인,A2101001,정상,,,,
A,주류,주류,02,A210102,A2101002,막걸리,A2101002,정상,,,,
A,주류,주류,11,A210111,A2101011,매실주,A2101011,정상,,,,
A,주류,주류,03,A210103,A2101003,맥주,A2101003,정상,,,,
